01.01.2010|7054|71774|4945710|242|4421|13186|55
02.01.2010|8116|68952|5014662|234|5291|14496|58
03.01.2010|7945|65281|5079943|223|5585|16573|64
04.01.2010|8431|98505|5178448|240|6024|47442|66
05.01.2010|8679|74671|5253119|229|6178|17687|55
06.01.2010|8620|69787|5322906|248|5821|17140|70
07.01.2010|8001|67214|5390120|236|5615|16409|80
08.01.2010|8774|72427|5462547|256|6091|16987|71
09.01.2010|8316|62211|5524758|244|5756|15964|77
10.01.2010|8419|64018|5588776|237|5895|16537|76
11.01.2010|9441|71351|5660127|248|6853|18352|155
12.01.2010|9177|69065|5729192|243|6539|18764|74
13.01.2010|8998|68492|5797684|252|6448|18812|70
14.01.2010|9060|64486|5862170|220|6574|17970|76
15.01.2010|8724|64429|5926599|224|6358|18496|73
16.01.2010|8215|69285|5995884|218|5961|19294|72
17.01.2010|8408|70090|6065974|225|6004|17366|64
18.01.2010|8893|64394|6130368|227|6534|16281|73
19.01.2010|8358|47716|6178084|250|5987|15266|88
20.01.2010|8402|46451|6224535|222|5983|12738|82
21.01.2010|8216|50048|6274583|192|6009|13213|83
22.01.2010|7971|52325|6326908|246|5663|12749|65
23.01.2010|7274|66400|6393308|238|5123|12267|61
24.01.2010|7710|58258|6451566|234|5480|11760|79
25.01.2010|8469|53850|6505416|232|6219|13775|62
26.01.2010|8617|56775|6562191|228|6405|13624|67
27.01.2010|8719|69650|6631841|230|6407|14149|82
28.01.2010|8720|66844|6698685|240|6563|15300|64
29.01.2010|8704|56330|6755015|238|6658|11631|64
30.01.2010|8085|59429|6814444|221|5958|12972|70
31.01.2010|7905|56784|6871228|207|6058|10778|64
