01.01.2018|1|330|81287|1|0|9|0
02.01.2018|1|265|81552|0|0|2|0
03.01.2018|1|99|81651|0|0|87|0
04.01.2018|1|52|81703|0|0|50|0
05.01.2018|1|432|82135|0|0|342|1
06.01.2018|1|78|82213|0|0|2|0
08.01.2018|1|213|82426|0|0|186|0
10.01.2018|1|42|82468|0|0|42|0
11.01.2018|1|173|82641|0|0|12|0
12.01.2018|1|48|82689|0|0|7|0
13.01.2018|1|268|82957|0|0|78|0
14.01.2018|1|264|83221|1|0|36|0
15.01.2018|1|93|83314|0|0|15|1
16.01.2018|1|155|83469|0|0|3|1
18.01.2018|1|70|83539|0|0|2|1
24.01.2018|1|216|83755|0|0|2|1
25.01.2018|1|69|83824|0|0|2|0
26.01.2018|1|23|83847|0|0|2|0
27.01.2018|1|266|84113|0|0|2|0
28.01.2018|1|7|84120|1|0|0|0
29.01.2018|1|107|84227|0|0|6|0
30.01.2018|1|72|84299|0|0|27|0
31.01.2018|1|182|84481|0|0|1|0
