01.12.2014|1|163|21795|0|0|1|1
02.12.2014|1|347|22142|0|0|1|1
03.12.2014|1|125|22267|0|0|2|1
04.12.2014|1|43|22310|0|0|1|1
06.12.2014|1|276|22586|0|0|2|1
07.12.2014|1|83|22669|0|0|3|1
08.12.2014|1|126|22795|0|0|1|1
09.12.2014|1|165|22960|0|0|1|1
10.12.2014|1|295|23255|0|0|3|1
11.12.2014|1|289|23544|0|0|3|0
12.12.2014|1|34|23578|0|0|1|1
13.12.2014|1|252|23830|0|0|0|1
14.12.2014|1|190|24020|0|0|1|1
15.12.2014|1|150|24170|0|0|3|1
16.12.2014|1|56|24226|0|0|1|1
17.12.2014|1|224|24450|0|0|1|1
18.12.2014|1|298|24748|0|0|3|1
19.12.2014|1|519|25267|0|0|4|1
20.12.2014|1|193|25460|0|0|11|1
21.12.2014|1|198|25658|0|0|2|0
22.12.2014|1|86|25744|0|0|1|0
26.12.2014|1|121|25865|0|0|1|1
27.12.2014|1|183|26048|0|0|12|0
28.12.2014|1|868|26916|0|0|40|1
29.12.2014|1|671|27587|0|0|16|1
30.12.2014|1|177|27764|0|0|1|0
31.12.2014|1|400|28164|0|0|100|1
