01.02.2010|8366|61125|6932353|229|6424|12181|61
02.02.2010|9192|68766|7001119|213|6935|13683|59
03.02.2010|9261|66102|7067221|222|6825|12517|59
04.02.2010|8971|69329|7136550|223|6669|11915|67
05.02.2010|8709|63622|7200172|238|6401|10208|71
06.02.2010|7734|94587|7294759|241|5549|10680|61
07.02.2010|7758|90820|7385579|236|5544|9782|62
08.02.2010|8913|95181|7480760|230|6528|12960|62
09.02.2010|8602|97755|7578515|243|6329|12088|56
10.02.2010|8385|95148|7673663|230|6156|11993|68
11.02.2010|8417|99855|7773518|281|6084|12498|80
12.02.2010|7885|98620|7872138|261|5752|10499|70
13.02.2010|6750|82036|7954174|250|4650|9333|57
14.02.2010|7059|88053|8042227|275|4992|11299|62
15.02.2010|8252|88960|8131187|257|5943|12101|70
16.02.2010|8339|103933|8235120|287|6063|11797|76
17.02.2010|8759|113846|8348966|295|6222|15461|75
17.02.2010|8759|113846|8348966|295|6222|15461|75
18.02.2010|8528|99864|8448830|292|6006|22342|63
19.02.2010|8636|98303|8547133|307|6106|22087|64
20.02.2010|7815|102309|8649442|318|5482|21151|45
21.02.2010|7791|103706|8753148|299|5466|19335|68
22.02.2010|8046|116961|8870109|342|5619|19579|61
23.02.2010|7656|97058|8967167|355|5241|17406|52
24.02.2010|8591|114645|9081812|339|6105|19768|57
25.02.2010|8222|111423|9193235|249|5704|17434|54
25.02.2010|8222|111423|9193235|249|5704|17434|54
26.02.2010|8371|98694|9291929|240|5894|17218|63
27.02.2010|7507|94683|9386612|234|5163|16386|58
28.02.2010|7309|94137|9480749|167|5041|17087|388
