01.06.2015|1|548|52018|0|0|2|0
02.06.2015|1|35|52053|0|0|3|0
03.06.2015|1|159|52212|0|0|5|0
04.06.2015|1|198|52410|0|0|1|0
07.06.2015|1|242|52652|0|0|3|0
08.06.2015|1|285|52937|0|0|20|1
09.06.2015|1|229|53166|0|0|2|0
10.06.2015|1|78|53244|0|0|4|1
11.06.2015|1|79|53323|0|0|1|0
12.06.2015|1|55|53378|0|0|0|0
11.06.2015|1|5|53383|0|0|0|0
12.06.2015|1|14|53397|0|0|0|0
11.06.2015|1|8|53405|0|0|0|0
12.06.2015|1|16|53421|0|0|0|0
13.06.2015|1|280|53701|0|0|5|0
14.06.2015|1|357|54058|0|0|0|1
15.06.2015|1|215|54273|0|0|2|0
16.06.2015|1|539|54812|0|0|37|0
17.06.2015|1|41|54853|0|0|2|0
18.06.2015|1|8|54861|0|0|1|0
20.06.2015|1|140|55001|0|0|9|1
21.06.2015|1|256|55257|0|0|12|1
22.06.2015|1|48|55305|0|0|4|0
24.06.2015|1|9|55314|0|0|1|0
26.06.2015|1|169|55483|0|0|18|1
27.06.2015|1|196|55679|0|0|2|0
28.06.2015|1|6|55685|0|0|0|0
29.06.2015|1|33|55718|0|0|1|0
30.06.2015|1|129|55847|0|0|2|0
