01.04.2011|5669|146698|13017538|134|3645|6519|29
02.04.2011|5439|90649|13108187|129|3642|4138|23
03.04.2011|6034|93381|13201568|138|3838|5303|29
04.04.2011|6251|110931|13312499|131|4380|9229|27
05.04.2011|6215|109912|13422411|151|4236|8584|25
06.04.2011|6795|103953|13526364|132|4252|8069|24
07.04.2011|6080|96937|13623301|156|4050|8906|20
08.04.2011|5621|89895|13713196|149|3761|6063|31
09.04.2011|5922|94255|13807451|155|3832|5588|25
10.04.2011|5902|81878|13889329|145|3998|5853|32
11.04.2011|6574|97371|13986700|162|4401|7307|40
12.04.2011|6649|128469|14115169|145|4395|6364|36
13.04.2011|6677|166202|14281371|165|4656|6495|38
14.04.2011|6632|72434|14353805|183|4658|7773|26
15.04.2011|6524|104732|14458537|150|4424|6415|26
16.04.2011|5719|72829|14531366|151|4077|4022|27
17.04.2011|7143|92142|14623508|167|5409|5505|23
18.04.2011|6626|85447|14708955|140|4763|10548|33
19.04.2011|6647|78829|14787784|152|4696|5784|33
20.04.2011|5744|85290|14873074|157|3740|4927|23
21.04.2011|5465|140000|15013074|186|3602|4935|25
22.04.2011|5118|116070|15129144|176|3323|5191|28
23.04.2011|4407|98168|15227312|164|2751|4577|29
24.04.2011|7957|95027|15322339|133|6453|3403|22
25.04.2011|5569|96111|15418450|147|3908|4590|26
26.04.2011|5153|91477|15509927|155|3469|4584|31
27.04.2011|5418|75134|15585061|154|3630|4340|29
28.04.2011|4996|90452|15675513|163|3452|4088|23
29.04.2011|4723|86249|15761762|173|3196|4264|29
30.04.2011|4112|71582|15833344|154|2680|2812|18
