01.06.2010|8452|86466|6195211|401|6122|12136|52
02.06.2010|8763|91093|6286304|445|6319|12795|43
03.06.2010|8640|90145|6376449|396|6236|10541|49
04.06.2010|4524|50181|6426630|307|3012|4490|37
07.06.2010|2886|22901|6449531|239|2005|2570|12
08.06.2010|8600|86507|6536038|433|5758|11798|44
09.06.2010|8016|78609|6614647|446|5668|13585|49
10.06.2010|7811|95791|6710438|387|5559|10543|61
11.06.2010|7342|82032|6792470|413|5319|10022|50
12.06.2010|6291|83200|6875670|413|4176|6159|35
13.06.2010|6240|82503|6958173|344|4476|6308|27
14.06.2010|7062|86919|7045092|401|5111|7102|35
15.06.2010|7900|77928|7123020|395|5729|10844|52
16.06.2010|7765|66455|7189475|428|5679|11522|52
17.06.2010|7125|97763|7287238|426|5131|13164|37
18.06.2010|6850|82072|7369310|421|4828|9728|39
19.06.2010|6224|95950|7465260|425|4076|5891|26
20.06.2010|5894|84040|7549300|388|4092|5161|31
21.06.2010|7098|110630|7659930|366|5171|10016|47
22.06.2010|7351|105884|7765814|423|5462|10203|39
23.06.2010|7225|100788|7866602|394|5131|9284|39
24.06.2010|9204|94403|7961005|414|4954|9487|39
25.06.2010|9037|105537|8066542|420|4301|7755|36
26.06.2010|6312|78839|8145381|437|3365|4466|25
27.06.2010|7363|92447|8237828|393|4008|5464|38
28.06.2010|6695|79194|8317022|342|3429|5720|22
29.06.2010|6594|50969|8367991|284|3408|6496|25
30.06.2010|7177|93126|8461117|368|4387|12284|30
