01.07.2011|3741|52183|20825393|128|2332|3965|21
02.07.2011|3218|49207|20874600|136|1979|2291|15
03.07.2011|3504|48256|20922856|182|2161|2648|16
04.07.2011|4095|64040|20986896|154|2602|4671|18
05.07.2011|4223|54839|21041735|135|2765|5794|12
06.07.2011|4146|54749|21096484|143|2712|4023|13
07.07.2011|4123|57118|21153602|173|2726|4707|15
08.07.2011|3731|50819|21204421|156|2437|3355|15
09.07.2011|3207|53231|21257652|146|1982|2725|13
10.07.2011|3301|49926|21307578|154|2110|3167|11
11.07.2011|3896|66096|21373674|137|2598|4478|13
12.07.2011|3721|63765|21437439|143|2507|3764|14
13.07.2011|3951|64006|21501445|181|2612|3481|19
14.07.2011|3774|65407|21566852|153|2393|4446|17
15.07.2011|3580|72757|21639609|149|2273|4300|13
16.07.2011|2399|93824|21733433|111|1490|2821|11
17.07.2011|1607|66575|21800008|54|976|1959|9
18.07.2011|3010|64444|21864452|110|1990|4644|19
19.07.2011|3744|78699|21943151|109|2468|4253|18
20.07.2011|2769|40895|21984046|126|1811|3999|12
21.07.2011|2|478|21984524|0|0|0|0
22.07.2011|2|101|21984625|0|0|0|2
23.07.2011|2|92|21984717|0|0|0|0
24.07.2011|2|13|21984730|0|0|0|0
25.07.2011|2|316|21985046|0|0|0|0
26.07.2011|2|190|21985236|0|0|0|0
27.07.2011|2|277|21985513|0|0|0|1
28.07.2011|2|499|21986012|0|0|0|0
29.07.2011|2|404|21986416|0|0|0|0
30.07.2011|2|145|21986561|0|0|0|0
