03.02.2015|1|207|35137|0|0|1|0
05.02.2015|1|466|35603|0|0|3|1
06.02.2015|1|401|36004|0|0|29|1
07.02.2015|1|1052|37056|0|0|15|2
08.02.2015|1|622|37678|0|0|25|1
12.02.2015|1|21|37699|0|0|4|1
13.02.2015|1|104|37803|0|0|22|1
14.02.2015|1|17|37820|0|0|16|1
15.02.2015|1|118|37938|0|0|2|1
16.02.2015|1|52|37990|0|0|5|1
17.02.2015|1|655|38645|0|0|7|0
19.02.2015|1|285|38930|0|0|6|1
20.02.2015|1|211|39141|0|0|16|2
21.02.2015|1|164|39305|0|0|21|0
23.02.2015|1|55|39360|0|0|1|0
25.02.2015|1|112|39472|0|0|29|0
27.02.2015|1|224|39696|0|0|11|0
28.02.2015|1|66|39762|0|0|53|0
