01.04.2010|7070|93379|1293315|312|4884|11131|62
02.04.2010|6746|89953|1383268|363|4621|9087|48
02.04.2010|6746|89953|1383268|363|4621|9087|48
03.04.2010|6496|92038|1475306|300|4482|11161|49
04.04.2010|6348|88026|1563332|316|4355|7931|47
05.04.2010|7318|98222|1661554|311|4941|9895|48
06.04.2010|7448|103278|1764832|333|5134|12034|47
07.04.2010|7563|93260|1858092|322|5229|10078|50
08.04.2010|7188|90987|1949079|338|4889|11725|53
09.04.2010|7115|90844|2039923|322|4791|11312|44
10.04.2010|6311|87850|2127773|305|4290|8121|37
11.04.2010|6483|82615|2210388|312|4389|9344|45
12.04.2010|7554|83401|2293789|326|5271|11088|47
13.04.2010|7435|98085|2391874|339|5079|16016|57
14.04.2010|7529|81986|2473860|312|5221|13749|65
15.04.2010|7673|93535|2567395|333|5371|13255|63
16.04.2010|7438|94542|2661937|353|5122|9292|63
17.04.2010|6851|88888|2750825|300|4569|8734|59
18.04.2010|6970|92782|2843607|281|4564|10913|50
19.04.2010|7623|98570|2942177|301|5216|12694|39
20.04.2010|7946|109111|3051288|266|5446|14806|49
21.04.2010|8029|109743|3161031|285|5502|12254|48
22.04.2010|7785|97655|3258686|271|5456|10206|50
23.04.2010|8189|106336|3365022|280|5830|9944|49
24.04.2010|6960|105026|3470048|259|4858|7667|33
25.04.2010|7112|91966|3562014|249|4762|8527|39
26.04.2010|8054|90947|3652961|274|5510|10918|42
27.04.2010|7818|92766|3745727|260|5404|11056|45
28.04.2010|7955|87865|3833592|287|5456|10551|34
29.04.2010|9151|86585|3920177|321|6270|12971|40
30.04.2010|6668|51525|3971702|285|4396|7994|40
