01.10.2010|6260|83061|3253395|302|4577|6298|35
02.10.2010|5032|77902|3331297|253|3476|4197|35
03.10.2010|6173|86050|3417347|271|4508|6984|35
04.10.2010|6572|89817|3507164|279|4815|7728|30
05.10.2010|6767|88402|3595566|291|4727|8802|49
06.10.2010|6801|88352|3683918|296|4893|6477|60
07.10.2010|7219|92846|3776764|309|4672|7998|61
08.10.2010|8094|66981|3843745|273|4395|7044|43
09.10.2010|7872|86398|3930143|299|4029|6622|39
10.10.2010|7357|95982|4026125|308|4254|7787|41
11.10.2010|7181|96859|4122984|300|4735|8024|38
12.10.2010|6832|79434|4202418|302|5021|8017|40
13.10.2010|8650|106031|4308449|267|4963|8980|44
14.10.2010|7338|99533|4407982|259|5116|6913|40
15.10.2010|6785|84339|4492321|232|4917|6844|46
16.10.2010|6079|95454|4587775|198|4467|6182|38
17.10.2010|6501|81109|4668884|181|4748|5474|37
18.10.2010|7749|102428|4771312|198|5720|6143|45
19.10.2010|7977|87528|4858840|219|5847|6961|48
20.10.2010|7729|84958|4943798|178|5658|7198|38
21.10.2010|7865|72935|5016733|212|5694|7507|44
22.10.2010|7341|90132|5106865|176|5358|7245|40
23.10.2010|6831|83337|5190202|188|4945|8428|39
24.10.2010|6692|90054|5280256|154|4993|6618|30
25.10.2010|7067|96207|5376463|162|5195|7994|32
26.10.2010|7361|84531|5460994|151|5500|9079|40
27.10.2010|7652|89320|5550314|186|5714|6976|36
28.10.2010|8447|78035|5628349|156|6418|7174|32
29.10.2010|8155|92482|5720831|162|6182|7918|29
30.10.2010|7346|85399|5806230|167|5519|5642|26
31.10.2010|8147|107329|5913559|157|6327|6155|26
