01.09.2010|5902|91862|499985|365|4175|18985|33
02.09.2010|6379|95191|595176|389|4536|22764|40
03.09.2010|6582|116161|711337|383|4854|24368|39
04.09.2010|5846|82659|793996|323|4281|11745|27
05.09.2010|5965|85190|879186|333|4306|7558|34
06.09.2010|6820|93256|972442|358|4724|11673|40
07.09.2010|7188|93524|1065966|310|4734|13386|32
08.09.2010|8116|100771|1166737|347|5417|11511|38
09.09.2010|9032|96622|1263359|311|6204|10880|34
10.09.2010|7255|76701|1340060|312|5224|7485|30
11.09.2010|6853|103153|1443213|273|4299|5615|27
12.09.2010|6510|85275|1528488|286|4448|5879|27
13.09.2010|7088|77651|1606139|268|4937|8048|29
14.09.2010|7322|87753|1693892|277|4824|8368|46
15.09.2010|6369|85520|1779412|263|4572|5793|33
16.09.2010|6136|82866|1862278|306|4512|5255|33
17.09.2010|6162|83329|1945607|279|4565|6529|39
18.09.2010|5978|97316|2042923|294|3990|6433|33
19.09.2010|6800|75395|2118318|321|4292|5596|32
20.09.2010|7255|95523|2213841|301|5068|8223|43
21.09.2010|6561|95395|2309236|316|4739|6975|34
22.09.2010|6720|90075|2399311|303|4846|7528|34
23.09.2010|6630|153801|2553112|285|4770|6655|43
24.09.2010|6563|81862|2634974|262|4751|6665|47
25.09.2010|5800|75305|2710279|263|4141|6345|41
26.09.2010|6124|98184|2808463|287|4439|6177|23
27.09.2010|6578|91353|2899816|270|4888|7881|26
28.09.2010|6661|93562|2993378|260|4944|7443|35
29.09.2010|6741|90240|3083618|281|5047|8279|31
30.09.2010|6540|86716|3170334|282|4797|6895|37
