01.10.2009|8948|70710|2896841|234|6691|18747|95
02.10.2009|8708|69234|2966075|235|6337|17137|80
03.10.2009|8375|64128|3030203|208|6379|17331|71
04.10.2009|8594|65304|3095507|217|6630|18112|70
05.10.2009|9257|68432|3163939|221|6975|18125|79
06.10.2009|8945|66224|3230163|255|6682|17124|76
07.10.2009|9251|64834|3294997|224|7079|19134|85
08.10.2009|8866|62665|3357662|256|6761|18246|81
09.10.2009|8243|58780|3416442|273|6136|17531|79
10.10.2009|7370|55483|3471925|240|5417|15039|72
11.10.2009|8035|57687|3529612|219|6017|17207|82
12.10.2009|8988|55177|3584789|221|6513|16008|105
13.10.2009|8373|60132|3644921|249|6049|16374|78
14.10.2009|1178|52990|52990|15|812|47005|15
15.10.2009|8173|62685|115675|235|5854|20988|86
16.10.2009|6399|46732|162407|208|4607|17291|66
17.10.2009|6638|61403|223810|209|4701|32607|52
18.10.2009|6945|58180|281990|226|4914|24030|81
19.10.2009|8317|52975|334965|224|6053|18585|84
20.10.2009|7434|41925|376890|233|5338|14303|83
21.10.2009|7642|57799|434689|221|5491|25442|103
22.10.2009|8483|56077|490766|230|6116|17166|120
23.10.2009|7743|52062|542828|228|5606|15957|99
24.10.2009|7582|59308|602136|227|5588|17036|63
25.10.2009|7624|49383|651519|229|5633|16920|75
26.10.2009|8932|72085|723604|225|6628|20449|93
27.10.2009|8197|56688|780292|216|6092|19277|78
28.10.2009|9083|62552|842844|226|6699|19762|91
29.10.2009|8891|62607|905451|205|6567|19479|87
30.10.2009|8678|58114|963565|214|6362|17813|81
31.10.2009|8084|59835|1023400|222|5873|19547|66
