01.12.2010|8588|100791|957517|171|6750|5875|33
02.12.2010|8940|88894|1046411|144|7139|6980|39
03.12.2010|9362|87871|1134282|146|7197|5555|32
04.12.2010|7523|86594|1220876|146|5895|5331|30
05.12.2010|7765|62586|1283462|118|6192|3882|35
06.12.2010|8767|64991|1348453|145|6766|5461|33
07.12.2010|511|6054|1354507|27|289|250|6
08.12.2010|11388|108304|1462811|149|9543|7798|41
09.12.2010|12525|117875|1580686|173|10593|8009|46
10.12.2010|14763|125111|1705797|189|11866|8241|43
11.12.2010|12212|68422|1774219|179|10091|5650|26
12.12.2010|13817|107666|1881885|135|11795|5735|33
13.12.2010|14284|105981|1987866|154|12252|6950|33
14.12.2010|9883|86175|2074041|159|8086|8008|37
15.12.2010|9430|82046|2156087|165|7660|7737|35
16.12.2010|8573|83635|2239722|152|6920|5569|30
17.12.2010|9618|97802|2337524|171|7839|7762|30
18.12.2010|8079|90475|2427999|165|6505|4784|29
19.12.2010|8379|98614|2526613|144|6681|5372|34
20.12.2010|8935|101299|2627912|156|7176|6078|36
21.12.2010|10065|110355|2738267|139|8315|6690|29
22.12.2010|10019|130419|2868686|134|7887|43335|36
23.12.2010|10335|81660|2950346|188|8494|6028|34
24.12.2010|10840|92073|3042419|155|9030|6534|26
25.12.2010|3652|35355|3077774|76|2876|2252|15
26.12.2010|13715|86326|3164100|130|12160|4045|30
27.12.2010|17758|126578|3290678|188|16004|6040|33
28.12.2010|13115|101316|3391994|156|11338|4991|43
29.12.2010|12405|106212|3498206|180|10775|5880|23
30.12.2010|11313|103465|3601671|176|9667|9955|23
31.12.2010|7184|101915|3703586|178|5454|4561|23
