01.04.2009|5341|522640|844288|66|4031|512384|41
02.04.2009|9756|818283|1662571|151|7851|780116|66
03.04.2009|9664|537185|2199756|170|7691|472050|70
04.04.2009|8674|594590|2794346|163|6865|550879|58
05.04.2009|10719|959821|3754167|152|8510|920161|60
06.04.2009|7015|169592|3923759|114|5454|149435|55
07.04.2009|10476|711376|4635135|130|8343|679600|60
08.04.2009|10003|402193|5037328|171|7955|369982|75
09.04.2009|12455|135505|5172833|176|10461|75501|81
10.04.2009|12521|267546|5440379|196|9622|117465|91
11.04.2009|12437|172861|5613240|243|9939|120977|67
12.04.2009|13117|89998|5703238|226|10782|44471|73
13.04.2009|15134|103212|5806450|211|12559|35594|86
14.04.2009|9279|138912|5945362|79|6366|98160|78
16.04.2009|14482|121033|6219522|206|11605|74401|83
17.04.2009|13589|78377|6297899|235|11276|36920|76
18.04.2009|10906|66266|6364165|164|8932|26869|61
19.04.2009|11061|60583|6424748|225|8978|26585|57
20.04.2009|14599|98163|6522911|245|12265|37398|84
21.04.2009|15068|100113|6623024|245|12604|35070|80
22.04.2009|14292|108025|6731049|244|11540|43864|79
23.04.2009|13376|94943|6825992|226|10924|32651|82
24.04.2009|12203|103967|6929959|204|9930|32453|84
25.04.2009|11573|85459|7015418|250|9448|30799|65
26.04.2009|10502|226545|7241963|226|7864|129730|65
27.04.2009|11211|87480|7329443|197|8594|31093|79
28.04.2009|11372|85101|7414544|249|7106|29019|76
29.04.2009|10195|242778|7657322|264|7325|187120|71
29.04.2009|10195|242778|7657322|264|7325|187120|71
30.04.2009|10691|214598|7871920|242|7276|166940|67
