04.05.2012|2|820|22009943|0|0|1|0
05.05.2012|2|1860|22011803|0|0|0|0
06.05.2012|2|659|22012462|0|0|1|0
07.05.2012|2|585|22013047|0|0|38|0
08.05.2012|2|592|22013639|0|0|13|0
09.05.2012|2|83|22013722|0|0|0|0
10.05.2012|2|2561|22016283|0|0|3|0
14.05.2012|2|901|22017184|0|0|3|0
16.05.2012|2|7|22017191|0|0|1|0
18.05.2012|2|3|22017194|0|0|0|0
21.05.2012|2|1206|22018400|0|0|11|0
22.05.2012|2|516|22018916|0|0|0|0
23.05.2012|2|439|22019355|0|0|18|0
24.05.2012|2|331|22019686|0|0|10|0
25.05.2012|2|57|22019743|0|0|1|0
26.05.2012|2|2239|22021982|0|0|1|2
27.05.2012|2|220|22022202|0|0|0|0
28.05.2012|2|125|22022327|0|0|0|0
29.05.2012|2|775|22023102|0|0|2|0
