01.02.2011|6591|105562|7401138|159|4886|6725|39
02.02.2011|6744|109703|7510841|165|5107|5849|32
03.02.2011|6835|101379|7612220|146|5084|6625|42
04.02.2011|6726|108678|7720898|148|5025|6414|49
05.02.2011|5844|109756|7830654|147|4264|6047|30
06.02.2011|6366|97796|7928450|139|4735|5520|31
07.02.2011|6746|75768|8004218|135|5085|5574|37
08.02.2011|6989|90969|8095187|130|5351|6227|24
09.02.2011|6904|80398|8175585|141|5204|6828|29
10.02.2011|6507|90821|8266406|137|4891|5742|29
11.02.2011|6414|66950|8333356|124|4694|5635|30
12.02.2011|5995|81243|8414599|120|4342|4473|28
13.02.2011|6238|85392|8499991|119|4693|4758|34
14.02.2011|6311|84401|8584392|128|4684|5670|33
15.02.2011|6905|89635|8674027|137|5218|7367|34
16.02.2011|6703|84210|8758237|141|5085|10336|34
17.02.2011|7111|92867|8851104|128|5409|9037|32
18.02.2011|6696|63375|8914479|127|4934|7881|17
19.02.2011|6392|98698|9013177|171|4736|6392|25
20.02.2011|6845|104214|9117391|123|5054|5176|22
21.02.2011|7327|111729|9229120|132|5483|6205|18
22.02.2011|5781|74172|9303292|133|4067|9378|24
23.02.2011|5425|73163|9376455|139|3746|7296|19
24.02.2011|6185|88110|9464565|129|4373|7547|28
25.02.2011|6184|79086|9543651|130|4057|7289|17
26.02.2011|6422|64586|9608237|125|3763|5873|22
27.02.2011|5980|86638|9694875|130|3901|5769|18
28.02.2011|5909|91909|9786784|144|4131|7420|23
