01.06.2011|3916|90452|18583532|108|2475|6141|20
02.06.2011|4113|103880|18687412|122|2599|4518|30
03.06.2011|3777|83323|18770735|108|2343|4238|29
04.06.2011|3175|75031|18845766|108|1857|3065|16
05.06.2011|3273|72826|18918592|132|2058|3207|12
06.06.2011|3869|84838|19003430|120|2567|5070|23
07.06.2011|3726|62488|19065918|96|2438|5000|25
08.06.2011|3983|86495|19152413|144|2539|5844|28
09.06.2011|3850|91036|19243449|144|2482|6226|27
10.06.2011|3762|66070|19309519|114|2419|4792|16
11.06.2011|3118|74115|19383634|135|1877|2383|19
12.06.2011|3256|81879|19465513|139|1979|2829|22
13.06.2011|3882|73095|19538608|147|2468|3784|17
14.06.2011|4102|75014|19613622|168|2601|4970|25
15.06.2011|4032|78626|19692248|161|2512|4819|28
16.06.2011|3938|88921|19781169|157|2512|5206|24
17.06.2011|3691|84726|19865895|153|2386|3988|21
18.06.2011|3111|100818|19966713|141|1894|3197|14
19.06.2011|3425|88055|20054768|157|2019|4288|17
20.06.2011|4183|65118|20119886|144|2799|5628|25
21.06.2011|4113|72324|20192210|164|2595|5750|27
22.06.2011|4271|71310|20263520|130|2606|4679|26
23.06.2011|3982|65843|20329363|168|2438|4676|20
24.06.2011|3851|55470|20384833|165|2364|4061|15
25.06.2011|3432|70214|20455047|168|1978|4116|18
26.06.2011|3407|57299|20512346|142|2150|3345|15
27.06.2011|4129|75715|20588061|150|2673|4579|19
28.06.2011|4124|69175|20657236|147|2688|4261|14
29.06.2011|4196|65800|20723036|135|2732|5076|19
30.06.2011|4028|50174|20773210|151|2558|3804|20
