01.11.2021|1|37|88439|1|0|0|0
02.11.2021|1|98|88537|0|0|6|0
03.11.2021|1|11|88548|0|0|2|0
05.11.2021|1|8|88556|0|0|1|0
06.11.2021|1|74|88630|1|0|2|0
07.11.2021|1|31|88661|1|0|1|0
08.11.2021|1|89|88750|0|0|36|1
11.11.2021|1|17|88767|0|0|2|0
12.11.2021|1|124|88891|1|0|1|0
15.11.2021|1|282|89173|0|0|2|0
17.11.2021|1|185|89358|0|0|6|0
18.11.2021|1|13|89371|0|0|7|0
19.11.2021|1|110|89481|0|0|1|0
21.11.2021|1|137|89618|0|0|2|0
22.11.2021|1|59|89677|1|0|7|0
23.11.2021|1|17|89694|0|0|0|0
26.11.2021|0|1|89695|0|0|1|0
27.11.2021|1|262|89957|0|0|6|0
28.11.2021|1|143|90100|0|0|2|0
29.11.2021|1|156|90256|0|0|22|0
30.11.2021|1|71|90327|1|0|18|0
