01.12.2008|12082|127428|7003860|340|9192|50610|114
02.12.2008|11959|120631|7124491|388|9018|45488|122
03.12.2008|11956|145607|7270098|397|9026|49936|104
04.12.2008|11349|127171|7397269|481|8362|43285|130
05.12.2008|11988|147037|7544306|461|8961|51752|108
06.12.2008|11282|158057|7702363|395|8404|52584|93
07.12.2008|12361|163780|7866143|441|9372|55337|109
08.12.2008|12954|151209|8017352|429|9770|59863|115
09.12.2008|13055|145148|8162500|398|10063|60540|98
10.12.2008|12747|132998|8295498|363|9929|51885|110
11.12.2008|13143|142441|8437939|426|10126|54152|133
12.12.2008|13207|127689|8565628|359|9947|56247|134
13.12.2008|12382|128938|8694566|406|9148|55283|100
14.12.2008|12124|126689|8821255|430|9161|55114|87
15.12.2008|14995|135941|8957196|424|9490|60541|113
16.12.2008|15729|163795|9120991|416|10356|63617|99
17.12.2008|16981|161948|9282939|454|10866|62817|103
18.12.2008|17307|160690|9443629|355|10878|64404|97
19.12.2008|16941|171857|9615486|282|10572|71104|96
20.12.2008|13937|189104|9804590|421|10365|63715|96
21.12.2008|15556|178231|9982821|275|12835|65834|90
22.12.2008|17245|158426|10141247|277|14085|65983|113
23.12.2008|16987|160953|10302200|332|13726|63686|102
24.12.2008|15634|174164|10476364|316|12644|57572|99
25.12.2008|15436|163520|10639884|282|12837|57244|98
26.12.2008|16797|164503|10804387|279|14294|64746|106
27.12.2008|18771|215137|11019524|261|16251|101002|87
28.12.2008|17123|173112|11192636|245|14700|64441|79
29.12.2008|18280|176058|11368694|252|15608|71864|109
30.12.2008|18183|198997|11567691|256|15280|79786|90
31.12.2008|14894|158056|11725747|230|12583|62226|69
