01.09.2009|8523|58873|1573429|212|6503|22934|64
02.09.2009|8310|64713|1638142|210|6208|22512|69
03.09.2009|8844|88223|1726365|194|6742|24450|70
04.09.2009|9051|61632|1787997|206|6800|23709|77
05.09.2009|7727|61953|1849950|198|5848|20545|49
06.09.2009|8356|64084|1914034|185|6362|23871|57
07.09.2009|9446|66378|1980412|186|7201|23599|70
08.09.2009|9176|66534|2046946|201|6998|27204|68
09.09.2009|9553|58777|2105723|213|6975|22053|83
10.09.2009|2737|43142|43142|24|2076|7592|26
11.09.2009|9354|65046|108188|219|6889|22578|63
12.09.2009|9124|69383|177571|217|6990|18152|63
13.09.2009|8296|53178|230749|225|6146|18716|65
14.09.2009|9176|65048|295797|246|6765|22495|76
15.09.2009|9244|62851|358648|230|6775|19145|75
16.09.2009|8985|58395|417043|224|6722|21610|65
17.09.2009|9441|66285|483328|239|6994|20774|77
18.09.2009|9134|63260|546588|239|6839|20433|59
19.09.2009|2014|19704|19704|18|1617|6168|12
20.09.2009|8712|68576|88280|220|6588|19152|50
21.09.2009|9327|72794|161074|230|7116|19391|73
22.09.2009|9329|157066|318140|241|7068|93083|72
23.09.2009|9055|447106|765246|240|6840|310565|68
24.09.2009|9100|72827|838073|227|6824|21567|84
25.09.2009|9393|66939|905012|230|7154|20329|63
26.09.2009|7921|68031|973043|256|5885|17603|55
27.09.2009|8174|387701|1360744|226|6234|337353|59
28.09.2009|9234|793446|2154190|217|6987|741404|71
29.09.2009|9214|595175|2749365|223|6963|556228|78
30.09.2009|9740|76766|2826131|246|7594|21476|94
