01.05.2010|5228|45012|4016714|241|3366|6897|26
02.05.2010|5802|57077|4073791|243|3933|7900|43
03.05.2010|6612|60131|4133922|254|4266|8342|47
04.05.2010|7860|66784|4200706|323|5432|9607|48
05.05.2010|7896|72363|4273069|278|5547|9693|43
06.05.2010|7498|57324|4330393|237|5068|10704|58
07.05.2010|7160|55820|4386213|260|4949|8688|42
08.05.2010|6069|58309|4444522|251|4152|6329|48
09.05.2010|5663|62446|4506968|262|3968|5744|43
10.05.2010|6588|62814|4569782|275|4652|7040|44
11.05.2010|7902|67918|4637700|268|5803|9556|48
12.05.2010|8512|79654|4717354|264|6219|9330|42
13.05.2010|8064|77704|4795058|279|5664|10270|57
14.05.2010|7287|74382|4869440|330|4926|8916|42
15.05.2010|6048|63483|4932923|282|4015|7242|32
16.05.2010|6161|69983|5002906|265|4050|9634|37
17.05.2010|7577|72375|5075281|297|4974|12778|48
18.05.2010|7572|68749|5144030|317|5186|11126|50
19.05.2010|7442|67294|5211324|288|5133|9964|44
20.05.2010|7528|74084|5285408|307|5185|9309|48
21.05.2010|7149|61590|5346998|307|4892|9375|47
22.05.2010|6121|66596|5413594|283|4134|8710|43
23.05.2010|6393|67282|5480876|257|4279|8010|65
24.05.2010|7619|64888|5545764|150|5248|13473|60
25.05.2010|8003|62821|5608585|392|5559|12085|55
26.05.2010|7775|60736|5669321|360|5414|12658|36
27.05.2010|7916|79845|5749166|362|5499|13668|45
28.05.2010|7070|68364|5817530|354|4839|11649|44
29.05.2010|5897|61522|5879052|401|3820|7570|30
30.05.2010|6324|82910|5961962|414|4328|12202|43
31.05.2010|8335|146783|6108745|402|6012|12270|57
