01.11.2009|8418|73271|1096671|220|6211|15382|79
02.11.2009|9829|61778|1158449|214|7288|18511|93
03.11.2009|9444|66260|1224709|235|6921|18975|89
04.11.2009|8705|60882|1285591|208|6386|18400|81
05.11.2009|9390|57966|1343557|206|6933|17189|73
06.11.2009|9073|57748|1401305|202|6769|17188|73
07.11.2009|8153|64071|1465376|206|6007|17713|55
08.11.2009|10070|61552|1526928|203|7558|18543|62
09.11.2009|9178|70767|1597695|222|6660|20307|89
10.11.2009|10312|79587|1677282|220|7263|19624|61
11.11.2009|9484|66965|1744247|226|6819|26430|85
12.11.2009|9222|71885|1816132|206|6851|27978|73
13.11.2009|9003|57812|1873944|215|6696|19905|82
14.11.2009|7647|52398|1926342|211|5522|18143|70
15.11.2009|7572|45040|1971382|209|5359|13262|71
16.11.2009|8475|58268|2029650|213|6091|21761|78
17.11.2009|8228|57732|2087382|213|5737|18720|68
18.11.2009|7957|58181|2145563|203|5586|19401|69
19.11.2009|8182|58066|2203629|216|5749|19538|75
20.11.2009|8563|55255|2258884|225|6116|17290|71
21.11.2009|7754|49701|2308585|216|5399|15291|60
22.11.2009|7597|56489|2365074|221|5307|14844|56
23.11.2009|8476|63627|2428701|224|6091|15478|77
24.11.2009|8395|56254|2484955|220|5943|18053|87
25.11.2009|8216|55344|2540299|204|5752|17853|82
26.11.2009|8248|60553|2600852|212|5846|16526|84
27.11.2009|7963|56918|2657770|213|5652|17739|74
28.11.2009|7226|54149|2711919|203|4924|15018|76
29.11.2009|7159|65687|2777606|188|4891|14060|55
30.11.2009|8438|96627|2874233|214|6117|18393|70
