01.08.2009|5382|284942|421308|201|2870|273050|34
02.08.2009|1|8|8|0|0|5|0
04.08.2009|394|9401|9401|5|90|9139|1
07.08.2009|979|4952|4952|39|743|1564|4
08.08.2009|6753|113484|118436|256|5114|60798|54
09.08.2009|7262|64830|183266|228|5594|16239|47
10.08.2009|6621|63416|246682|203|5047|18393|57
11.08.2009|2829|57525|304207|151|2016|21131|26
12.08.2009|2724|62949|367156|188|1802|20631|30
13.08.2009|8934|74932|442088|230|6950|20555|70
14.08.2009|8801|62926|505014|244|6725|19760|61
15.08.2009|7431|48361|553375|229|5493|17113|41
16.08.2009|7977|46210|599585|237|6037|18010|51
17.08.2009|9178|54330|653915|230|6999|20014|52
18.08.2009|8495|58031|711946|241|6353|18329|55
19.08.2009|8663|58591|770537|238|6535|21001|52
20.08.2009|8744|57596|828133|243|6653|20166|46
21.08.2009|8522|61656|889789|256|6366|20838|50
22.08.2009|7054|66084|955873|220|5233|16278|50
23.08.2009|7800|67235|1023108|218|5910|17217|47
24.08.2009|9168|59840|1082948|199|7072|20032|59
25.08.2009|9153|67711|1150659|234|7037|28533|56
26.08.2009|9365|68175|1218834|215|7351|31139|69
27.08.2009|8268|56313|1275147|219|6265|20422|53
28.08.2009|8843|66879|1342026|234|6737|23471|275
29.08.2009|7293|55961|1397987|220|5413|19259|60
30.08.2009|7589|53237|1451224|238|5699|18462|57
31.08.2009|8836|63332|1514556|210|6850|18459|80
