01.11.2010|8426|75299|5988858|180|6454|7828|33
02.11.2010|8129|101295|6090153|172|6224|6848|32
03.11.2010|7638|115133|6205286|239|5811|6421|31
04.11.2010|7020|95421|6300707|181|5303|6444|27
05.11.2010|6746|97642|6398349|160|5269|5357|32
06.11.2010|7197|96713|6495062|129|5376|6070|33
07.11.2010|6883|89244|6584306|135|5318|5626|45
08.11.2010|7879|102175|6686481|150|6236|7422|36
09.11.2010|8139|131013|6817494|501|6087|8010|38
10.11.2010|7891|103488|6920982|171|6166|8593|44
11.11.2010|3508|44017|6964999|112|2590|3102|19
12.11.2010|4803|59773|7024772|114|3835|3983|28
13.11.2010|7474|84257|7109029|174|5853|6945|36
14.11.2010|7666|85614|7194643|163|6110|6027|31
15.11.2010|8689|88045|7282688|158|6870|7438|49
16.11.2010|8230|83627|7366315|129|6372|7978|47
17.11.2010|8378|73012|7439327|145|6478|8801|49
18.11.2010|8613|81488|7520815|170|6787|7730|41
19.11.2010|8396|96131|7616946|163|6580|8814|41
20.11.2010|7548|86406|7703352|173|5800|6826|37
21.11.2010|8047|80128|7783480|152|6281|6819|38
22.11.2010|5278|61824|7845304|134|4006|5236|29
23.11.2010|4004|54990|7900294|107|3039|3527|21
24.11.2010|9555|53730|53730|840|7163|5911|83
25.11.2010|8558|88572|142302|159|6773|11416|48
26.11.2010|8344|80075|222377|141|6557|7289|41
27.11.2010|7613|183825|406202|144|5925|6221|38
28.11.2010|8025|240552|646754|152|6319|5688|36
29.11.2010|9162|110250|757004|157|7361|6895|38
30.11.2010|9017|99722|856726|143|7142|7093|49
